NOMBRE,DROGA,PRESENTACION,LABORATORIO,FORMA,VIA,TIPO_DE_VENTA,ACCION,TROQUEL,SNOMED
STOP HUNGRY,vit.+minerales,sob.x 30,ISA,Granulados,oral,Venta Libre,Suplemento dietario, , 
STOPALER,cetirizina,comp.x 10,Megalabs Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,4009031,246151000221106
STOPALER,cetirizina,comp.x 20,Megalabs Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,4009032,246141000221109
STRALINA,sertralina,50 mg comp.x 30,PharmaDorf,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antidepresivo, ,206781000221107
STRALINA,sertralina,100 mg comp.x 30,PharmaDorf,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antidepresivo, , 
STREPTOFACTOR,estreptoquinasa,1500000 UI a.x 1,Biofactor,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta,Fibrinolítico,4639852,310661000221100
STRIBILD,elvitegravir+emtricitabina+tenofovir+cobicistat,comp.rec.x 30,Gador,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Antiviral contra HIV,6268681,221151000221101
SUAVICORT,mometasona furoato,cr.x 20 g,Cassará,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antiinflam.Antipruriginoso,5971133,310691000221105
SUAVICORT,mometasona furoato,spray nasal x 150 ds.,Cassará,Aerosoles nasales,nasal,Venta Bajo Receta,Antialérgico Antiinflamatorio,5971266,310711000221108
SUAVICORT,mometasona furoato,pomo x 15 g,Medisol,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antiinflam.Antipruriginoso,5971132,310681000221107
SUAVICORT,mometasona furoato,spray nasal x 60 ds.,Medisol,Aerosoles nasales,nasal,Venta Bajo Receta,Antialérgico Antiinflamatorio,5971002,310701000221105
SUBICAL CB,vit.d3,50000 UI cáps.bl.x 1,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,6664131,429211000221108
SUBICAL CB,vit.d3,100000 UI cáps.bl.x 1,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,6523841,328931000221109
SUBICAL CB,vit.d3,50000 UI cáps.bl.x 2,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,6664132,429221000221103
SUBICAL CB,vit.d3,100000 UI cáps.bl.x 2,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,6523842,328421000221102
SUBICAL CB 25000,vit.d3,25000 UI cáps.bl.x 2,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,6670261,431111000221103
SUBICAL CB 25000,vit.d3,25000 UI cáps.bl.x 4,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,6670262,431121000221108
SUBICAL CB 5600,vit.d3,5600 UI cáps.bl.x 4,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,667013,431131000221106
SUBICAL CB 800,vit.d3,800 UI cáps.bl.x 28,Laboratorios Bernabó,Cápsulas/Softgels,oral,Venta Bajo Receta,Vitaminoterapia d,667000,431141000221104
SUBICAL SOLUCION ORAL,vit.d3,100.000 UI f.a.x 2 ml,Laboratorios Bernabó,Ampollas bebibles,oral,Venta Bajo Receta,Vitaminoterapia d,6299391,310731000221100
SUCCI,succinilcolina,100 mg a.x 5 x 2 ml,Scott-Cassará,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta Archivada,Relajante muscular, ,310761000221106
SUCCINILCOLINA PHARMAVIAL,succinilcolina,500 mg liof.f.a.x 100,IBC,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta Archivada,Relajante muscular,541497, 
SUCRALFATO DENVER FARMA,sucralfato,20% susp.x 200 ml,Denver Farma,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Antiulceroso,4467911,310851000221101
SUCRALFORT,sucralfato,susp.oral x 200 ml,Eczane,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Antiulceroso,6364262, 
SUCRALMAX,sucralfato,susp.x 200 ml,Eurofarma,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Antiulceroso,4111901,310861000221104
SUCRETS FREE,arándano+asoc.,super food caram. x 9,Biosintex,Caramelos,oral,Venta Libre,Suplemento dietario, , 
SUCRETS FREE,"arándano,ext.+asoc.",blue fem caram. x 9,Biosintex,Caramelos,oral,Venta Libre,Suplemento dietario, , 
SUCRETS FREE,jengibre+asoc.,ginger grip caram. x 9,Biosintex,Caramelos,oral,Venta Libre,Suplemento dietario, , 
SUCROX I.V. COMPLEX,"hierro,sacarato",100 mg/5 ml iny.a.x 5,Biocontrol,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta,Antianémico,513550,449691000221102
SUERO ANTIOFIDICO POLIVALENTE LIOF.BIOL,suero antiofídico,f.a.+a.dil.x10ml+jer./ag,Biol,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV/IM/SC,Venta Bajo Receta,Inmunización pasiva,4492821,310871000221108
SUFICARD,eplerenona,25 mg comp.rec.x 30,Teva Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antialdosterónico,5429421,142141000221106
SUFICARD,eplerenona,50 mg comp.rec.x 30,Teva Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antialdosterónico,5811261,142161000221105
SUGAMMADEX KLONAL,sugammadex,200 mg/2 ml a.x 25,Klonal,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM,Venta Bajo Receta,Agente selectivo de unión a bloqueantes, , 
SUGANON,evogliptina,5 mg x 30 comp.,Eurofarma,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antidiabético,6642391,410891000221101
SUKUBA,pemetrexed,500 mg liof.f.a.x 1,Bioprofarma Bagó,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta Archivada,Antineoplásico,619000,310961000221109
SULBACTAM 1000,sulbactam,1000mg f.ax100x5ml,Bagó,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,Venta Bajo Receta Archivada,Antibiótico, , 
SULFACUR,sulfadiazina de plata+asoc.,cr.x 400,Oxapharma,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,6407132, 
SULFACUR,sulfadiazina de plata+asoc.,cr.x 400 g x 20 unid.,Oxapharma,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante, ,323071000221103
SULFADIAZINA DE PLATA DENVER FARMA,sulfadiazina de plata+asoc.,cr.pomo x 30 g,Denver Farma,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,4721924,310981000221102
SULFADIAZINA DE PLATA DENVER FARMA,sulfadiazina de plata+asoc.,cr.pomo x 200 g,Denver Farma,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,4721922,310971000221100
SULFADIAZINA DE PLATA DENVER FARMA,sulfadiazina de plata+asoc.,cr.pote x 400 g,Denver Farma,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,4721923,311001000221103
SULFADIAZINA DE PLATA KLONAL,sulfadiazina de plata+asoc.,cr.x 30 g,Klonal,Cremas/Geles/Pomadas/Ungüentos,uso externo,No Clasificada,Antibacteriano Cicatrizante,667571, 
SULFADIAZINA VANNIER,sulfadiazina,500 mg comp.x 40,Vannier,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Quimioterápico,4460301,140651000221104
SULFADINA,sulfadiazina de plata+asoc.,cr.x 30 g,Biosintex Retail,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante, ,443441000221108
SULFADINA,sulfadiazina de plata+asoc.,cr.x 100 g,Biosintex Retail,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,6581263,447351000221105
SULFADINA,sulfadiazina de plata+asoc.,cr.x 400 g,Biosintex Retail,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,658126,443451000221105
SULFAMETOXAZOL 200 MG TRIMETOPRIMA 40 MG,sulfametoxazol+trimetoprima,jbe.x 60 ml x 50 unid.,Duncan,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta Archivada,Quimioterápico, ,294541000221102
SULFAMETOXAZOL 200 MG TRIMETOPRIMA 40 MG,sulfametoxazol+trimetoprima,jbe.x 50 x 100 ml,Duncan,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta Archivada,Quimioterápico, , 
SULFANORAL T,tirotricina+asoc.,sol.x 20 ml,Sidus,Colutorios/Buches,uso externo,Venta Bajo Receta,Antibiótico Anestésico bucof.,697911,311041000221101
SULFAPLAT LA,sulfadiazina de plata+asoc.,cr.x 30 g,Lafedar,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,4151842,311051000221104
SULFAPLAT LA,sulfadiazina de plata+asoc.,cr.x 50 g,Lafedar,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,415184, 
SULFATO DE ATROPINA BIOL,"atropina,sulfato",a.x 100 x 1 ml,Biol,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,Venta Bajo Receta,Anticolinérgico, ,311081000221109
SULFATO DE MAGNESIO,magnesio,25% a.x 25 x 5 ml,Fada Pharma,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,Venta Bajo Receta,Suplemento mineral, , 
SULFATO DE MAGNESIO 25% NORGREEN,magnesio,25% a.x 1 x 5 ml,Norgreen,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,Venta Bajo Receta,Soluciones parenterales, , 
SULFATO FERROSO RICHET,"hierro+fólico,ác.",525 mg comp.x 30 (TRZB),Richet,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antianémico,4070821,98791000221103
SULFATO FERROSO RICHET,"hierro+fólico,ác.",525 mg comp.x 60,Richet,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antianémico,4070822,98801000221102
SULFATO FERROSO SANT GALL FRIBURG,"hierro,sulfato",gts.x 20 ml,Sant Gall,Gotas orales,oral,Venta Bajo Receta,Antianémico,5182441,311231000221101
SULFATRAL,sulfadiazina de plata,cr.x 30 g,Austral,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano tópico,3938274,311241000221108
SULFATRAL A,sulfadiazina de plata+asoc.,cr.x 50 g,Austral,Cremas/Geles/Pomadas/Ungüentos,uso externo,Venta Bajo Receta,Antibacteriano Cicatrizante,4789261,323631000221105
SULFEAR,"bario,sulfato",susp.enema x 500 ml,Pharmanove,Enemas/Polvos para uso rectal,rectal,Venta Bajo Receta,Contraste radiológico,595168,311261000221107
SULFEAR ORAL,"bario,sulfato",pvo.x 340 g+sob.eferv.,Pharmanove,Enemas/Polvos para uso rectal,rectal,Venta Bajo Receta,Contraste radiológico,5951421,442891000221108
SULFODOM,"sodio,sulfato anhidro+asoc.",fr.x 2 de 177 ml c/u,Domínguez,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Bajo Receta,Evacuante intestinal,6450841,311271000221103
SULOCTEN,enalapril,5 mg comp.x 30,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo,3502233,124671000221103
SULOCTEN,enalapril,10 mg comp.x 30,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo,3502313,124711000221104
SULOCTEN,enalapril,20 mg comp.x 30,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo,3502493,124461000221105
SULOCTEN,enalapril,5 mg comp.x 60,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo,3502235,124681000221100
SULOCTEN,enalapril,10 mg comp.x 60,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo,3502315,124721000221109
SULOCTEN,enalapril,20 mg comp.x 60,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo,3502495,124471000221101
SULOCTEN D,enalapril+hidroclorotiazida,10 mg comp.x 30,Microsules Arg.,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihipertensivo Diurético,5312553,137491000221107
SULOS,tamsulosina,0.4 mg cáps.x 30,Elea,Cáps./Comp. de Liberación Controlada,oral,Venta Bajo Receta,Terapéutica prostática,6317001,246491000221108
SULTAMICILINA RICHET,ampicilina+sulbactam,1.5 g iny.f.a.x 1,Richet,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,Venta Bajo Receta Archivada,Antibiótico,4007050,311291000221102
SUMAL,"homatropina,metilbr.+asoc.",comp.x 10,Megalabs Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Trat.síndrome premenstrual,816203,101921000221102
SUMAL,"homatropina,metilbr.+asoc.",comp.x 20,Megalabs Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Trat.síndrome premenstrual,816202,101931000221104
SUMAPROT 90,proteínas+grasas+carbohid.+asoc.,pvo.lata x 250 g,Scott-Cassará,Batidos/Puré/Jugos/Otros alimentos,oral,Venta Libre,Suplemento nutricional, , 
SUMATRIPTAN TEVA,sumatriptán,70 mg comp.rec.x 4,Teva Argentina,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antimigrañoso,6555681,354331000221100
SUMENAN,zolpidem,10 mg comp.x 30,Ariston,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Hipnótico no benzodiazepinico,3954433,247681000221105
SUMMAVAC R,ribosomas+proteoglicanos,comp.x 12,Cassará,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Inmunoestimulante,5078963,237131000221103
SUNIXANE,sunitinib,50 mg cáps.x 28,Eczane,Cápsulas/Softgels,oral,Venta Bajo Receta Archivada,Antineoplásico, ,410901000221102
SUNONIX,levomepromazina,25 mg comp.x 50,Medipharma,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Neuroléptico,4296145,410931000221107
SUNONIX,levomepromazina,25 mg comp.birran.x 30,Medipharma,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Neuroléptico,4296143, 
SUNVEX LP,venlafaxina,37.5 mg cáps.x 28,Casasco,Cáps./Comp. de Liberación Controlada,oral,Venta Bajo Receta Archivada,Antidepresivo,5742396,248451000221101
SUNVEX LP,venlafaxina,75 mg cáps.x 28,Casasco,Cáps./Comp. de Liberación Controlada,oral,Venta Bajo Receta Archivada,Antidepresivo,5742426,251991000221108
SUNVEX LP,venlafaxina,150 mg cáps.x 28,Casasco,Cáps./Comp. de Liberación Controlada,oral,Venta Bajo Receta Archivada,Antidepresivo,5742556,248881000221108
SUPER-O,sildenafil,50 mg comp.rec.x 2,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Trat.disfunción sexual masc.,5659262,151181000221105
SUPER-O,sildenafil,100 mg comp.rec.x 2,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Trat.disfunción sexual masc.,5659392,151151000221100
SUPER-O,sildenafil,50 mg comp.rec.x 20,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Trat.disfunción sexual masc.,5659267,151191000221108
SUPER-O,sildenafil,100 mg comp.rec.x 20,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta Archivada,Trat.disfunción sexual masc.,5659397,151161000221103
SUPER-O 36,tadalafilo,20 mg comp.rec.x 2,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Trat.de la disfunción eréctil,6458262,254171000221107
SUPER-O 36,tadalafilo,20 mg comp.rec.x 4,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Trat.de la disfunción eréctil,6458263, 
SUPER-O 36,tadalafilo,20 mg comp.rec.x 8,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Trat.de la disfunción eréctil,6458264, 
SUPER-O 36,tadalafilo,5 mg comp.rec.x 30,Biotenk,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Trat.de la disfunción eréctil,6458132,255481000221100
SUPERMINOX 5%,minoxidil,loc.capilar x 90 ml,Finadiet,Solución de uso externo/Loción,uso externo,Venta Libre,Antialopécico,5058382,311351000221102
SUPLEFORT ADULTOS,proteínas+grasas+carbohid.+asoc.,env.x 500 g,PGN,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Libre,Suplemento dietario, , 
SUPLEFORT ADULTOS,proteínas+grasas+carbohid.+asoc.,env.x 1000 g,PGN,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Libre,Suplemento dietario, , 
SUPLEFORT NIÑOS,proteínas+grasas+carbohid.+asoc.,env.x 500 g,PGN,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Libre,Suplemento dietario, , 
SUPLEFORT NIÑOS,proteínas+grasas+carbohid.+asoc.,env.x 1000 g,PGN,Jarabe/Suspensión oral/Polvo para uso oral,oral,Venta Libre,Suplemento dietario, , 
SUPLEMENTO DIETARIO PROTEIN BAR,proteínas+asoc.,banana split caja x 16,Laboratorio ENA,Barritas/Galletitas,oral,Venta Libre,Suplemento dietario, , 
SUPLEMENTO DIETARIO PROTEIN BAR,proteínas+asoc.,choc. brownie caja x 16,Laboratorio ENA,Barritas/Galletitas,oral,Venta Libre,Suplemento dietario, , 
SUPLEMENTO DIETARIO PROTEIN BAR,proteínas+asoc.,coco+DDL caja x 16,Laboratorio ENA,Barritas/Galletitas,oral,Venta Libre,Suplemento dietario, , 
SUPLEMENTO DIETARIO PROTEIN BAR,proteínas+asoc.,frutilla/crema caja x 16,Laboratorio ENA,Barritas/Galletitas,oral,Venta Libre,Suplemento dietario, , 
SUPOSITORIOS DE GLICERINA,glicerina,Infantil sup.x 10,Fecofar,Supositorios,rectal,Venta Libre,Laxante,282920,208051000221104
SUPOSITORIOS DE GLICERINA,glicerina,ad.sup.x 10,Fecofar,Supositorios,rectal,Venta Libre,Laxante,283091,208021000221105
SUPOSITORIOS DE GLICERINA,glicerina,adultos sup.x 10,Elea,Supositorios,rectal,Venta Libre,Laxante, , 
SUPOSITORIOS DE GLICERINA,glicerina,infantil sup.x 10,Elea,Supositorios,rectal,Venta Libre,Laxante, , 
SUPPORTAN,proteínas+grasas+carbohid.+asoc.,env.x 500 ml,Fresenius Kabi,Batidos/Puré/Jugos/Otros alimentos,No Clasificada,Venta Libre,Suplemento dietario, , 
SUPPORTAN DRINK,proteínas+grasas+carbohid.+asoc.,capuchino env.x 200 ml,Fresenius Kabi,Batidos/Puré/Jugos/Otros alimentos,oral,Venta Libre,Suplemento dietario, , 
SUPPORTAN DRINK,proteínas+grasas+carbohid.+asoc.,frutos trop.env.x 200 ml,Fresenius Kabi,Batidos/Puré/Jugos/Otros alimentos,oral,Venta Libre,Suplemento dietario, , 
SUPRACAM,pantoprazol,20 mg comp.x 10,Nolter,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Antiulceroso, , 
SUPRACAM,pantoprazol,20 mg comp.x 30,Nolter,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Antiulceroso,5614977,184461000221101
SUPRACAM,pantoprazol,40 mg comp.x 30,Nolter,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Antiulceroso,5615007,184471000221105
SUPRADYN,vit.+minerales,comp.laqueados x 30,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN,vit.+minerales,comp.laqueados x 60,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN EFERVESCENTE,vit.+minerales,eferv.comp.x 10,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, ,236371000221101
SUPRADYN FORTE,vit.+minerales,eferv.comp.x10 nar.s/az.,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Polivitamínico Polimineral,3933721,236271000221107
SUPRADYN FORTE,vit.+minerales,grag.x 30,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Polivitamínico Polimineral,4571361,236171000221103
SUPRADYN FORTE,vit.+minerales,eferv.comp.x30 nar.s/az.,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Polivitamínico Polimineral,3933722,236281000221105
SUPRADYN FORTE,vit.+minerales,grag.x 60,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Polivitamínico Polimineral,4571362,236181000221100
SUPRADYN GUMMIES,vit.+minerales,gomitas x 25,Bayer Consumer,Caramelos,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN KIDS,vit.+minerales,sachet x 6,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN KIDS,vit.+minerales,sachet comp.mast. x 25,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN MAGNESIO,vit.+minerales,comp. rec.x 30,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN PERFORMANCE,vit.+minerales,eferv.comp.x 10,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN PERFORMANCE,vit.+minerales,comp. rec.x 30,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN PERFORMANCE,vit.+minerales,eferv.comp.x 30,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Libre,Polivitamínico Polimineral, , 
SUPRADYN PRONATAL,vit.+minerales,comp.laq.x 90,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Polivitamínico Polimineral,3946192,236321000221102
SUPRADYN PRONATAL,vit.+minerales,comp.laq.x 30,Bayer Consumer,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Polivitamínico Polimineral,3946191,236311000221107
SUPRAFOL,"fólico,ác.",1 mg comp.x 30,Siegfried,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antianémico,5240012, 
SUPRAFOL,"fólico,ác.",1 mg comp.x 60,Siegfried,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antianémico,5240001, 
SUPRAFOL,"fólico,ác.",5 mg comp.x 60,Siegfried,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antianémico,5240174, 
SUPRALER,levocetirizina,5 mg gtas.x 20 ml,Panalab,Gotas/Geles nasales,oral,Venta Bajo Receta,Antialérgico Antihistamínico,5452681,311391000221105
SUPRALER,levocetirizina,5 mg comp.x 10,Panalab,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,5151861,120301000221108
SUPRALER,levocetirizina,5 mg comp.x 30,Panalab,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,5151862,124651000221105
SUPRALER CORT,levocetirizina+betametasona,comp.x 10,Panalab,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,6510551,240831000221109
SUPRALER CORT,levocetirizina+betametasona,comp.x 30,Panalab,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,6510552,240841000221102
SUPRALER FORTE,levocetirizina,10 mg comp.x 10,Panalab,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,6695131,445521000221101
SUPRALER FORTE,levocetirizina,10 mg comp.x 30,Panalab,Comprimidos/Pastillas/Tabletas/Grageas,oral,Venta Bajo Receta,Antihistamínico,6695132,445531000221103
