NOMBRE,DROGA,PRESENTACION,LABORATORIO,PRECIO,PRECIOPAMI,FORMA,VIA,POTENCIA,UPOTENCIA,UNIDADES,TIPOUNIDAD,TIPO_DE_VENTA,ACCION,TROQUEL,SNOMED,GTIN1,C_BARRA,IMPORTADO,D_MARCA_CONTROLADO
TRIFACILINA 500,ampicilina,500 mg comp.x 16,Bagó,20733,16342,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,16,unidades,Venta Bajo Receta Archivada,Antibiótico,1538912,99971000221108,07790375001582,7790375001582,Nacional,VENTA VIGILADA
TRIFACILINA IBL 1000,ampicilina+sulbactam,f.a.iny.x 100 +solv.,Bagó,2706364,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,,mg,100,unidades,Venta Bajo Receta Archivada,Antibiótico, ,431851000221106,07790375269906,7790375269906,Nacional,VENTA VIGILADA
TRIFAMOX 1000,amoxicilina,1000 mg comp.x 16,Bagó,27055,27055,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,16,unidades,Venta Bajo Receta Archivada,Antibiótico,2711562,121751000221100,07790375001773,7790375001773,Nacional,VENTA VIGILADA
TRIFAMOX 500,amoxicilina,500 mg comp.x 16,Bagó,9109,8271,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,16,unidades,Venta Bajo Receta Archivada,Antibiótico,2172332,196851000221105,07790375001728,7790375001728,Nacional,VENTA VIGILADA
TRIFAMOX 500,amoxicilina,500 mg comp.x 21,Bagó,10042,10042,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,21,unidades,Venta Bajo Receta Archivada,Antibiótico,2172333,151771000221108,07790375250430,7790375250430,Nacional,VENTA VIGILADA
TRIFAMOX BRONQUIAL DUO 875/60,amoxicilina+ambroxol,comp.x 14,Bagó,23464,20256,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,14,unidades,Venta Bajo Receta Archivada,Antibiótico Mucolítico,5005512,99101000221102,07790375251932,7790375251932,Nacional,VENTA VIGILADA
TRIFAMOX DUO 875,amoxicilina,875 mg comp.x 14,Bagó,13055,12493,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,14,unidades,Venta Bajo Receta Archivada,Antibiótico,4684481,118371000221105,07790375251260,7790375251260,Nacional,VENTA VIGILADA
TRIFAMOX DUO SUSP,amoxicilina,susp.x 90 ml,Bagó,19937,19937,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg/5 ml,1,unidades de 90 ml,Venta Bajo Receta Archivada,Antibiótico,4738354,314461000221106,07790375251291,7790375251291,Nacional,VENTA VIGILADA
TRIFAMOX IBL 1500,amoxicilina+sulbactam,1500 mg iny.x 1,Bagó,11896,9724,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IM/IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antibiótico,3010362,314471000221102,07790375004477,7790375004477,Nacional,VENTA VIGILADA
TRIFAMOX IBL 500,amoxicilina+sulbactam,500 mg comp.x 16,Bagó,31269,23725,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,16,unidades,Venta Bajo Receta Archivada,Antibiótico,3009712,239441000221106,07790375001889,7790375001889,Nacional,VENTA VIGILADA
TRIFAMOX IBL DUO 200/50,amoxicilina+sulbactam,20 g susp.x 60 ml,Bagó,35547,34632,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg/5 ml,1,unidades de 60 ml,Venta Bajo Receta Archivada,Antibiótico,4736613,314531000221101,07790375251437,7790375251437,Nacional,VENTA VIGILADA
TRIFAMOX IBL DUO 875/125,amoxicilina+sulbactam,875 mg comp.x 14,Bagó,28502,26791,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,14,unidades,Venta Bajo Receta Archivada,Antibiótico,4718392,136251000221103,07790375251376,7790375251376,Nacional,VENTA VIGILADA
TRILEPTAL,oxcarbazepina,jbe.x 100 ml,Novartis,50764,41024,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg/5 ml,1,unidades de 100 ml,Venta Bajo Receta Archivada,Anticonvulsivo,4095591,314541000221108,07896261001428,7896261001428,Nacional,NO CONTROLADO
TRILEPTAL,oxcarbazepina,300 mg comp.x 30,Novartis,81288,65694,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Anticonvulsivo,3133201,105171000221102,07795306399691,7795306399691,Nacional,NO CONTROLADO
TRILEPTAL,oxcarbazepina,600 mg comp.x 30,Novartis,156478,126460,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Anticonvulsivo,3133381,105341000221105,07795306399004,7795306399004,Nacional,NO CONTROLADO
TRILEPTAL,oxcarbazepina,300 mg comp.x 60,Novartis,135377,117521,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Bajo Receta Archivada,Anticonvulsivo,3133202,105181000221104,07795306399349,7795306399349,Nacional,NO CONTROLADO
TRILEPTAL,oxcarbazepina,600 mg comp.x 60,Novartis,266511,215385,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Bajo Receta Archivada,Anticonvulsivo,3133382,105351000221107,07795306398700,7795306398700,Nacional,NO CONTROLADO
TRILEXA,elexacaftor+tezacaftor+ivacaftor,comp.rec.x 90,Tuteur,15715599,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,90,unidades,Venta Bajo Receta Archivada,Moduladores para Fibrosis Quística, ,533771000221102,07793397090817,7793397038093,Nacional,NO CONTROLADO
TRILEXA PEDIATRICO,elexacaftor+tezacaftor+ivacaftor,comp.rec.x 90,Tuteur,11006747,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,90,unidades,Venta Bajo Receta Archivada,Moduladores para Fibrosis Quística, , ,7793397090886,7793397090886,Nacional,NO CONTROLADO
TRILIP,ezetimibe,10 mg comp.x 30,Elea,37855,17975,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Inhibid.absorción de colesterol,5234322,131991000221107,07796285051365,7791848251367,Nacional,NO CONTROLADO
TRIMEBUTINA VANNIER,trimebutina,200 mg comp.x 20,Vannier,15021,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,20,unidades,Venta Bajo Receta,Antiespasmódico,4975781,173421000221104,07795372001450,7795372001450,Nacional,NO CONTROLADO
TRIMEGTANTE,fluocinolona+hidroquinona+asoc.,cr.x 15 g,Oxapharma,61886,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,No Clasificada,1,unidades de 15 g,Venta Bajo Receta,Dermoaclarante,5711421,314571000221103,07798167580239,7798075400773,Importado,NO CONTROLADO
TRIMICRO,fulvestrant,250 mg f.a.x 2 x 5 ml,Microsules Arg.,5553412,0,Jeringa prellenada,inyectable IM,,mg/ml,2,unidades de 5 ml,Venta Bajo Receta,Hormonoterapia antineoplásica,637413,314581000221100,07791829001226,7791829001226,Nacional,NO CONTROLADO
TRIOSULES,fluorouracilo,500 mg iny.a.x 5 x 10 ml,Microsules Arg.,266150,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg/ml,5,unidades de 10 ml,Venta Bajo Receta Archivada,Antineoplásico,4945182,314611000221105,07798091910072,7798091910072,Nacional,NO CONTROLADO
TRIP +45,magnesio citrato+asoc.,comp.rec.x 30,Siegfried,26173,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,No Clasificada,30,unidades,Venta Libre,Suplemento dietario, , ,7798129418068,7798129418068,Nacional,NO CONTROLADO
TRIP D3,vit.d3,cáps.dura x 1,Siegfried,12486,0,Cápsulas/Softgels,oral,,UI,1,unidades,Venta Bajo Receta,Vitaminoterapia d,6402971,228121000221103,07798129417757,7792234241016,Nacional,NO CONTROLADO
TRIP D3,vit.d3,cáps.duras x 3,Siegfried,30173,0,Cápsulas/Softgels,oral,,UI,3,unidades,Venta Bajo Receta,Vitaminoterapia d,6402973,230611000221101,07798129417764,7792234241030,Nacional,NO CONTROLADO
TRIP D3 PLUS,vit.d3+asoc.,comp.rec.x 30,Siegfried,27778,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,No Clasificada,30,unidades,Venta Libre,Suplemento dietario, , ,7798129418075,7798129418075,Nacional,NO CONTROLADO
TRIP MAGNESIO,magnesio citrato+asoc.,comp.rec.x 30,Siegfried,19234,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,No Clasificada,30,unidades,Venta Libre,Suplemento dietario, , ,7798129418082,7798129418082,Nacional,NO CONTROLADO
TRIPICOLINATO DE CROMO LAFARMEN,"cromo,tripicolinato",blíster comp.x 30,Lafarmen,7800,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Libre,Tonificante muscular, , ,7798026674208,7798026674208,Nacional,NO CONTROLADO
TRIPICOLINATO DE CROMO LAFARMEN,"cromo,tripicolinato",blíster comp.x 60,Lafarmen,12300,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Libre,Tonificante muscular, , ,7798026672419,7798026672419,Nacional,NO CONTROLADO
TRIPLE MAGNESIO +50 VW,magnesio bisglicinato+asoc.,cáps.x 30,Pharmamerican S.R.L.,15075,0,Cápsulas/Softgels,oral,,No Clasificada,30,unidades,Venta Libre,Suplemento dietario, , ,7798008297241,7798008297241,Nacional,NO CONTROLADO
TRIPLEX,betametasona+gentamic.+miconazol,cr.x 20 g,Microsules Arg.,12302,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,%,1,unidades de 20 g,Venta Bajo Receta,Antibiótico Antiinfl.Antimicot.,4587042, ,7791829020685,7791829020685,Nacional,NO CONTROLADO
TRIPLIXAM,perindopril+indapamida+amlodipina,5/1.25/5mg comp.rec.x 30,Servier,98718,35466,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,6314001,218431000221100,07795384000182,7795384000182,Importado,NO CONTROLADO
TRIPLIXAM,perindopril+indapamida+amlodipina,10/2.5/5mg comp.rec.x30,Servier,125514,44544,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,6314261,218481000221104,07795384000236,7795384000236,Importado,NO CONTROLADO
TRIPLIXAM,perindopril+indapamida+amlodipina,10/2.5/10mg comp.rec.x30,Servier,137030,44544,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,6314391,218511000221109,07795384000243,7795384000243,Importado,NO CONTROLADO
TRIQUILAR,levonorgestrel+etinilestradiol,blist.grag.x 21,Raffo,13137,9179,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mcg,21,unidades,Venta Bajo Receta,Anticonceptivo,2718911,191081000221104,07896006202127,7896006202127,Nacional,NO CONTROLADO
TRISEL,"vit.b,complejo",250/250/3 mg comp.x 10,Klonal,7761,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,No Clasificada,10,unidades,Venta Bajo Receta,Polivitamínico,4709981,126261000221104,07795360001875,7795360001875,Nacional,NO CONTROLADO
TRITAB,azitromicina,susp.oral x 15 ml,Sidus,13064,9852,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg/5 ml,1,unidades de 15 ml,Venta Bajo Receta Archivada,Antibiótico,4600301,314621000221100,07795356000943,7792412001173,Nacional,VENTA VIGILADA
TRITAB,azitromicina,susp.oral x 30 ml,Sidus,24575,19330,Jarabe/Suspensión oral/Polvo para uso oral,oral,,mg/5 ml,1,unidades de 30 ml,Venta Bajo Receta Archivada,Antibiótico,4600302,314631000221102,07795356998820,7795356998820,Nacional,VENTA VIGILADA
TRITAB,azitromicina,500 mg comp.rec.x 3,Sidus,17599,14445,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,3,unidades,Venta Bajo Receta Archivada,Antibiótico,4177181,171991000221109,07795356000929,7792412000862,Nacional,VENTA VIGILADA
TRITAB,azitromicina,500 mg comp.rec.x 5,Sidus,20524,16110,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,5,unidades,Venta Bajo Receta Archivada,Antibiótico,4177182,162261000221106,07795356000936,7792412000879,Nacional,VENTA VIGILADA
TRITAB,azitromicina,500 mg comp.rec.x 6,Sidus,24069,19440,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,6,unidades,Venta Bajo Receta Archivada,Antibiótico,4177183,162271000221102,07795356998967,7795356998967,Nacional,VENTA VIGILADA
TRITACE,ramipril,2.5 mg comp.x 30,PharmaDorf,20720,20314,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,4288141,255491000221102,07798103391196,7795312001243,Nacional,NO CONTROLADO
TRITACE,ramipril,5 mg comp.x 30,PharmaDorf,37075,36348,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,4287991,255831000221104,07798103391202,7795312001267,Nacional,NO CONTROLADO
TRITACE,ramipril,10 mg comp.x 30,PharmaDorf,50334,49347,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,4288061,155661000221107,07798103391219,7795312108256,Nacional,NO CONTROLADO
TRITACE 5 HCT,ramipril+hidroclorotiazida,5 mg comp.x 30,PharmaDorf,41998,41175,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo Diurético,4267191,243691000221100,07798103391226,7798103391226,Nacional,NO CONTROLADO
TRITENK FORTE,sulfametoxazol+trimetoprima,comp.x 10,Biotenk,18410,13588,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,10,unidades,Venta Bajo Receta Archivada,Quimioterápico,4900031,125751000221102,07796363001022,7796363001022,Nacional,VENTA VIGILADA
TRIUMEQ,dolutegravir+abacavir+lamivudina,600 mg comp.x 30,GlaxoSmithKline Biopharma,1766261,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiviral contra HIV,6374841,240721000221102,07798365530548,7794640820854,Importado,VENTA VIGILADA
TRIVENZ,efavirenz+emtricitabina+tenofov.,comp.rec.x 30,Richmond,903728,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiviral contra HIV, ,232511000221103,07795348003242,7795348003242,Nacional,VENTA VIGILADA
TRIXACAR,elexacaftor+tezacaftor+ivacaftor,comp.rec.x 90,Gador,16573981,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,90,unidades,Venta Bajo Receta Archivada,Moduladores para Fibrosis Quística,6668681,411241000221102,07792183490152,7792183490152,Nacional,NO CONTROLADO
TRIXACAR P,elexacaftor+tezacaftor+ivacaftor,comp.rec.x 90,Gador,10719006,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,90,unidades,Venta Bajo Receta Archivada,Moduladores para Fibrosis Quística,6717391,446651000221102,07792183490466,7792183490466,Nacional,NO CONTROLADO
TRIXATE,metotrexato,2.5 mg comp.x 20,GP Pharm,10000,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,20,unidades,Venta Bajo Receta Archivada,Antimetabolito, , ,7798006873027,7798006873027,Nacional,NO CONTROLADO
TRIXNE,eritromicina,toallitas desc.x 30,Pharmatrix,17654,16372,Toallitas embebidas,uso externo,,mg,30,unidades,Venta Bajo Receta Archivada,Antiacneico,416108,246621000221109,07798021110152,7798021110152,Nacional,NO CONTROLADO
TRIXNE 4%,eritromicina,toallitas desc.x 30,Pharmatrix,27707,25694,Toallitas embebidas,uso externo,,mg,30,unidades,Venta Bajo Receta Archivada,Antiacneico,4682162,314691000221103,07798021111012,7798021111012,Nacional,NO CONTROLADO
TRIXNE 4% GEL,eritromicina,unidosis x 30 ml,Pharmatrix,22276,20658,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 30 ml,Venta Bajo Receta Archivada,Antiacneico,468208,314681000221101,07798021110374,7798021110374,Nacional,NO CONTROLADO
TRIYOSOM 50,amidotrizoato de sodio,f.a.x 50 ml,Gobbi,100396,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,g %,1,unidades de 50 ml,Venta Bajo Receta,Contraste radiológico,1521163,314721000221105,7795376000732,7795376000732,Nacional,NO CONTROLADO
TRIYOSOM 60 MG,"meglumina,diatrizoato",f.a.x 50 ml,Gobbi,96529,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,g %,1,unidades de 50 ml,Venta Bajo Receta,Contraste radiológico,341089,314741000221101,7795376000749,7795376000749,Nacional,NO CONTROLADO
TRIYOSOM 76 M,"meglumina,diatrizoato+asoc.",f.a.x 25 ml,Gobbi,79364,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,g %,1,unidades de 25 ml,Venta Bajo Receta,Contraste radiológico,341164,314751000221104,07795376000060,7795376000060,Nacional,NO CONTROLADO
TRIYOSOM C,"meglumina,diatrizoato+asoc.",f.a.x 50 ml,Gobbi,97604,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,g %,1,unidades de 50 ml,Venta Bajo Receta,Contraste radiológico,2664125,314771000221106,07795376000107,7795376000107,Nacional,NO CONTROLADO
TRIYOSOM C,"meglumina,diatrizoato+asoc.",f.a.x 100 ml,Gobbi,188552,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,g %,1,unidades de 100 ml,Venta Bajo Receta,Contraste radiológico,2664126,314761000221102,07795376000114,7795376000114,Nacional,NO CONTROLADO
TRIYOSOM GI,"meglumina,diatrizoato+asoc.",sol.x 120 ml,Gobbi,177149,0,Jarabe/Suspensión oral/Polvo para uso oral,oral,,g %,1,unidades de 120 ml,Venta Bajo Receta,Contraste radiológico,2503821,314781000221109,07795376000084,7795376000084,Nacional,NO CONTROLADO
TRIYOSOM TOMOGRAFICO,"amidotrizoico,ác.",sol.x 250 ml,Gobbi,171958,0,Jarabe/Suspensión oral/Polvo para uso oral,oral,,g %,1,unidades de 250 ml,Venta Bajo Receta,Contraste radiológico,2554651,314791000221107,7795376003016,7795376003016,Nacional,NO CONTROLADO
TROBOSTOP,clopidogrel,75 mg comp.x 30,Klonal,60069,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antitrombótico,6183841, ,7795360006764,7795360006764,Nacional,NO CONTROLADO
TRODELVY,sacituzumab govitecán,200 mg vial x 1,Gador,6058360,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable,,mg,1,unidades,Venta Bajo Receta,Antineoplásico,6785001, ,7792183490947,7792183490947,Importado,NO CONTROLADO
TROEZEL,losartán,50 mg comp.x 30,Duncan,22123,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antihipertensivo,5680262,145761000221103,07795361535096,7795361535096,Nacional,NO CONTROLADO
TROFINAN,dexametasona,a.x 100 x 2 ml,Biol,763015,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV/IM/SC,,mg/ml,100,unidades de 2 ml,Venta Bajo Receta,Corticosteroide, ,314801000221108,7792796473054,7792796473054,Nacional,NO CONTROLADO
TROKEN 75,clopidogrel,75 mg comp.x 30,Bagó,77639,77639,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antitrombótico,5034144,155021000221107,07795378005094,7795378005094,Nacional,NO CONTROLADO
TROPIOFTAL F,fenilefrina+tropicamida,sol.oft.x 5 ml,Denver Farma,15665,10439,Gotas oftálmicas/Colirios,uso externo,,g %,1,unidades de 5 ml,Venta Bajo Receta,Midriático,4861931,314821000221101,07798050060404,7798050060404,Nacional,NO CONTROLADO
TROTECH,letrozol,2.5 mg comp.rec.x 30,Laboratorio Valar,375337,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antineoplásico,6239391,120081000221100,07798412340113,7798163340080,Nacional,NO CONTROLADO
TROXAC,serenoa repens+asoc.,cáps.x 32,Eurolab,68060,0,Cápsulas/Softgels,oral,,No Clasificada,32,unidades,Venta Libre,Antiprostático, , ,7798122340502,7798122340502,Nacional,NO CONTROLADO
TROXEVEN FORTE,troxerrutina+escina,500 mg comp.x 20,Craveri,30040,18778,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,20,unidades,Venta Bajo Receta,Antivaricoso,2854880,194931000221103,07792234000187,7792234000187,Nacional,NO CONTROLADO
TROXEVEN FORTE,troxerrutina+escina,500 mg comp.x 40,Craveri,51748,32346,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,40,unidades,Venta Bajo Receta,Antivaricoso,2854881,194941000221105,07792234000194,7792234000194,Nacional,NO CONTROLADO
TROZOLITE,anastrozol,1 mg comp.rec.x 30,Raffo,196097,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antineoplásico,4475841,188741000221102,07792219911866,7792219911866,Nacional,NO CONTROLADO
TRUEMADE AMINO FULL,aminoácidos+asoc.,env. x 146 g,Laboratorio ENA,26000,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades,Venta Libre,Suplemento dietario, , ,7792981065033,7792981065033,Nacional,NO CONTROLADO
TRUEMADE DIET PROTEIN,proteínas,chocolate x 894 g,Laboratorio ENA,69900,0,Granulados,oral,,No Clasificada,1,unidades de 894 g,Venta Libre,Suplemento dietario, , ,7792981070815,7792981070815,Nacional,NO CONTROLADO
TRUEMADE DIET PROTEIN,proteínas,vainilla x 870 g,Laboratorio ENA,69900,0,Granulados,oral,,No Clasificada,1,unidades de 870 g,Venta Libre,Suplemento dietario, , ,7792981070822,7792981070822,Nacional,NO CONTROLADO
TRUEMADE PURE COLLAGEN,colágeno+asoc.,arándanos env. x 349 g,Laboratorio ENA,41700,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades,Venta Libre,Suplemento dietario, , ,7792981063114,7792981063114,Nacional,NO CONTROLADO
TRUEMADE PURE COLLAGEN,colágeno+asoc.,limonada env. x 750 g,Laboratorio ENA,41700,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades de 750 g,Venta Libre,Suplemento dietario, , ,7792981063084,7792981063084,Nacional,NO CONTROLADO
TRUEMADE PURE COLLAGEN,colágeno+asoc.,neutro env. x 345 g,Laboratorio ENA,41700,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades,Venta Libre,Suplemento dietario, , ,7792981063091,7792981063091,Nacional,NO CONTROLADO
TRUEMADE WHEY COLLAGEN,colágeno+asoc.,chocolate env. x 750 g,Laboratorio ENA,65000,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades de 750 g,Venta Libre,Suplemento dietario, , ,7792981070426,7792981070426,Nacional,NO CONTROLADO
TRUEMADE WHEY COLLAGEN,colágeno+asoc.,vainilla env. x 750 g,Laboratorio ENA,65000,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades de 750 g,Venta Libre,Suplemento dietario, , ,7792981070433,7792981070433,Nacional,NO CONTROLADO
TRUEMADE WHEY PROTEIN BANANA SHAKE,aminoácidos+asoc.,env. x 453 g,Laboratorio ENA,50500,0,Batidos/Puré/Jugos/Otros alimentos,oral,,No Clasificada,1,unidades,Venta Libre,Suplemento dietario, , ,7792981063107,7792981063107,Nacional,NO CONTROLADO
TRULICITY,dulaglutida,0.75 mg/0.5ml x 4 lap.,Raffo,532952,0,Jeringa prellenada,inyectable,,mg/5 ml,4,unidades,Venta Bajo Receta,Hipoglucemiante,6488001,314861000221109,07798084687547,7795990000842,Importado,NO CONTROLADO
TRULICITY,dulaglutida,1.5 mg/0.5ml x 4 lap.,Raffo,532952,0,Jeringa prellenada,inyectable,,mg/5 ml,4,unidades,Venta Bajo Receta,Hipoglucemiante,6488132,314871000221100,07798084687554,7798084687554,Importado,NO CONTROLADO
TRUMAR,pazopanib,200 mg comp.rec.x 30,Lab Internacional Argentino,2264847,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antineoplásico,653055,354421000221106,07798180921620,7798180921620,Nacional,NO CONTROLADO
TRUMAR,pazopanib,400 mg comp.rec.x 30,Lab Internacional Argentino,4629909,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antineoplásico,653068,354431000221109,07798180921637,7798180921637,Nacional,NO CONTROLADO
